===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,MAcrossover,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
57,TSLA,57,2016-09-01 23:59:59.999989,41.8,42.22,40.1,40.15,39715500.0,0.0,40.153999,MAcrossover,57,736208.9999999999,Broker,57,10000.0,10000.0,BuySell,57,,,Trades - Net Profit/Loss,57,,
58,TSLA,58,2016-09-02 23:59:59.999989,40.47,40.64,39.24,39.56,29887000.0,0.0,39.556,MAcrossover,58,736209.9999999999,Broker,58,10000.0,10000.0,BuySell,58,,,Trades - Net Profit/Loss,58,,
59,TSLA,59,2016-09-06 23:59:59.999989,39.8,40.65,39.8,40.57,21953000.0,0.0,40.566002,MAcrossover,59,736213.9999999999,Broker,59,10119.4,9997.69,BuySell,59,,41.25975,Trades - Net Profit/Loss,59,,
60,TSLA,60,2016-09-07 23:59:59.999989,41.1,41.3,40.14,40.34,18204500.0,0.0,40.341999,MAcrossover,60,736214.9999999999,Broker,60,10119.4,9998.38,BuySell,60,,,Trades - Net Profit/Loss,60,,
61,TSLA,61,2016-09-08 23:59:59.999989,39.91,39.98,39.27,39.47,16889500.0,0.0,39.472,MAcrossover,61,736215.9999999999,Broker,61,10119.4,10000.99,BuySell,61,,,Trades - Net Profit/Loss,61,,
62,TSLA,62,2016-09-09 23:59:59.999989,39.82,39.98,38.74,38.89,18785000.0,0.0,38.894001,MAcrossover,62,736216.9999999999,Broker,62,10119.4,10002.73,BuySell,62,,,Trades - Net Profit/Loss,62,,
63,TSLA,63,2016-09-12 23:59:59.999989,39.0,40.27,38.82,39.66,18576000.0,0.0,39.66,MAcrossover,63,736219.9999999999,Broker,63,10119.4,10000.42,BuySell,63,,,Trades - Net Profit/Loss,63,,
64,TSLA,64,2016-09-13 23:59:59.999989,39.41,39.7,38.69,39.21,17947000.0,0.0,39.209999,MAcrossover,64,736220.9999999999,Broker,64,10119.4,10001.77,BuySell,64,,,Trades - Net Profit/Loss,64,,
65,TSLA,65,2016-09-14 23:59:59.999989,39.15,39.58,38.97,39.28,11272500.0,0.0,39.282001,MAcrossover,65,736221.9999999999,Broker,65,10001.949999999999,10001.949999999999,BuySell,65,38.38545,,Trades - Net Profit/Loss,65,1.9499999999999957,
66,TSLA,66,2016-09-15 23:59:59.999989,39.3,40.5,39.28,40.08,15386000.0,0.0,40.084,MAcrossover,66,736222.9999999999,Broker,66,10001.949999999999,10001.949999999999,BuySell,66,,,Trades - Net Profit/Loss,66,,
67,TSLA,67,2016-09-16 23:59:59.999989,40.08,41.14,39.8,41.08,15539000.0,0.0,41.080002,MAcrossover,67,736223.9999999999,Broker,67,10001.949999999999,10001.949999999999,BuySell,67,,,Trades - Net Profit/Loss,67,,
68,TSLA,68,2016-09-19 23:59:59.999989,41.4,41.89,41.0,41.27,11497500.0,0.0,41.268002,MAcrossover,68,736226.9999999999,Broker,68,10001.949999999999,10001.949999999999,BuySell,68,,,Trades - Net Profit/Loss,68,,
69,TSLA,69,2016-09-20 23:59:59.999989,41.37,41.55,40.78,40.93,12052500.0,0.0,40.928001,MAcrossover,69,736227.9999999999,Broker,69,10001.949999999999,10001.949999999999,BuySell,69,,,Trades - Net Profit/Loss,69,,
70,TSLA,70,2016-09-21 23:59:59.999989,41.27,41.4,40.31,41.04,13167500.0,0.0,41.043999,MAcrossover,70,736228.9999999999,Broker,70,10001.949999999999,10001.949999999999,BuySell,70,,,Trades - Net Profit/Loss,70,,
71,TSLA,71,2016-09-22 23:59:59.999989,41.28,41.46,40.6,41.29,11914500.0,0.0,41.285999,MAcrossover,71,736229.9999999999,Broker,71,10001.949999999999,10001.949999999999,BuySell,71,,,Trades - Net Profit/Loss,71,,
72,TSLA,72,2016-09-23 23:59:59.999989,41.2,42.04,41.13,41.49,14526000.0,0.0,41.490002,MAcrossover,72,736230.9999999999,Broker,72,10001.949999999999,10001.949999999999,BuySell,72,,,Trades - Net Profit/Loss,72,,
73,TSLA,73,2016-09-26 23:59:59.999989,41.3,42.2,41.3,41.8,11972000.0,0.0,41.798,MAcrossover,73,736233.9999999999,Broker,73,10001.949999999999,10001.949999999999,BuySell,73,,,Trades - Net Profit/Loss,73,,
74,TSLA,74,2016-09-27 23:59:59.999989,41.93,42.0,40.92,41.16,16866000.0,0.0,41.161999,MAcrossover,74,736234.9999999999,Broker,74,10001.949999999999,10001.949999999999,BuySell,74,,,Trades - Net Profit/Loss,74,,
75,TSLA,75,2016-09-28 23:59:59.999989,41.5,41.65,41.05,41.25,10442000.0,0.0,41.254002,MAcrossover,75,736235.9999999999,Broker,75,10001.949999999999,10001.949999999999,BuySell,75,,,Trades - Net Profit/Loss,75,,
76,TSLA,76,2016-09-29 23:59:59.999989,41.12,41.47,40.12,40.14,13635000.0,0.0,40.139999,MAcrossover,76,736236.9999999999,Broker,76,10001.949999999999,10001.949999999999,BuySell,76,,,Trades - Net Profit/Loss,76,,
77,TSLA,77,2016-09-30 23:59:59.999989,40.44,41.0,39.91,40.81,12931500.0,0.0,40.806,MAcrossover,77,736237.9999999999,Broker,77,10001.949999999999,10001.949999999999,BuySell,77,,,Trades - Net Profit/Loss,77,,
78,TSLA,78,2016-10-03 23:59:59.999989,42.46,43.13,41.65,42.74,29999500.0,0.0,42.740002,MAcrossover,78,736240.9999999999,Broker,78,10001.949999999999,10001.949999999999,BuySell,78,,,Trades - Net Profit/Loss,78,,
79,TSLA,79,2016-10-04 23:59:59.999989,42.62,42.66,41.76,42.28,17707500.0,0.0,42.282001,MAcrossover,79,736241.9999999999,Broker,79,10001.949999999999,10001.949999999999,BuySell,79,,,Trades - Net Profit/Loss,79,,
80,TSLA,80,2016-10-05 23:59:59.999989,42.45,42.63,41.62,41.69,9387500.0,0.0,41.692001,MAcrossover,80,736242.9999999999,Broker,80,10001.949999999999,10001.949999999999,BuySell,80,,,Trades - Net Profit/Loss,80,,
81,TSLA,81,2016-10-06 23:59:59.999989,40.49,40.84,40.04,40.2,23517000.0,0.0,40.200001,MAcrossover,81,736243.9999999999,Broker,81,10001.949999999999,10001.949999999999,BuySell,81,,,Trades - Net Profit/Loss,81,,
82,TSLA,82,2016-10-07 23:59:59.999989,40.2,40.26,39.16,39.32,17465000.0,0.0,39.321999,MAcrossover,82,736244.9999999999,Broker,82,10001.949999999999,10001.949999999999,BuySell,82,,,Trades - Net Profit/Loss,82,,
83,TSLA,83,2016-10-10 23:59:59.999989,40.27,40.83,39.93,40.19,16581500.0,0.0,40.189999,MAcrossover,83,736247.9999999999,Broker,83,10001.949999999999,10001.949999999999,BuySell,83,,,Trades - Net Profit/Loss,83,,
84,TSLA,84,2016-10-11 23:59:59.999989,40.37,40.44,39.66,40.02,11642000.0,0.0,40.02,MAcrossover,84,736248.9999999999,Broker,84,10001.949999999999,10001.949999999999,BuySell,84,,,Trades - Net Profit/Loss,84,,
85,TSLA,85,2016-10-12 23:59:59.999989,40.19,40.78,40.08,40.3,9853500.0,0.0,40.301998,MAcrossover,85,736249.9999999999,Broker,85,10001.949999999999,10001.949999999999,BuySell,85,,,Trades - Net Profit/Loss,85,,
86,TSLA,86,2016-10-13 23:59:59.999989,40.1,40.18,39.41,40.05,12473000.0,0.0,40.048,MAcrossover,86,736250.9999999999,Broker,86,10001.949999999999,10001.949999999999,BuySell,86,,,Trades - Net Profit/Loss,86,,
87,TSLA,87,2016-10-14 23:59:59.999989,40.13,40.29,39.26,39.3,21349500.0,0.0,39.301998,MAcrossover,87,736251.9999999999,Broker,87,10001.949999999999,10001.949999999999,BuySell,87,,,Trades - Net Profit/Loss,87,,
88,TSLA,88,2016-10-17 23:59:59.999989,39.41,39.68,38.4,38.79,22770500.0,0.0,38.792,MAcrossover,88,736254.9999999999,Broker,88,10001.949999999999,10001.949999999999,BuySell,88,,,Trades - Net Profit/Loss,88,,
89,TSLA,89,2016-10-18 23:59:59.999989,39.2,39.89,38.65,39.82,28402500.0,0.0,39.82,MAcrossover,89,736255.9999999999,Broker,89,10001.949999999999,10001.949999999999,BuySell,89,,,Trades - Net Profit/Loss,89,,
90,TSLA,90,2016-10-19 23:59:59.999989,39.95,41.33,39.61,40.71,34956000.0,0.0,40.712002,MAcrossover,90,736256.9999999999,Broker,90,10001.949999999999,10001.949999999999,BuySell,90,,,Trades - Net Profit/Loss,90,,
91,TSLA,91,2016-10-20 23:59:59.999989,40.42,40.6,39.41,39.82,25364500.0,0.0,39.82,MAcrossover,91,736257.9999999999,Broker,91,10001.949999999999,10001.949999999999,BuySell,91,,,Trades - Net Profit/Loss,91,,
92,TSLA,92,2016-10-21 23:59:59.999989,39.72,40.31,39.48,40.02,14717000.0,0.0,40.018002,MAcrossover,92,736258.9999999999,Broker,92,10001.949999999999,10001.949999999999,BuySell,92,,,Trades - Net Profit/Loss,92,,
93,TSLA,93,2016-10-24 23:59:59.999989,40.2,40.79,40.05,40.55,13758000.0,0.0,40.551998,MAcrossover,93,736261.9999999999,Broker,93,10001.949999999999,10001.949999999999,BuySell,93,,,Trades - Net Profit/Loss,93,,
94,TSLA,94,2016-10-25 23:59:59.999989,40.58,40.94,40.24,40.47,12225000.0,0.0,40.467999,MAcrossover,94,736262.9999999999,Broker,94,10001.949999999999,10001.949999999999,BuySell,94,,,Trades - Net Profit/Loss,94,,
95,TSLA,95,2016-10-26 23:59:59.999989,40.2,40.64,40.02,40.45,28164000.0,0.0,40.448002,MAcrossover,95,736263.9999999999,Broker,95,10001.949999999999,10001.949999999999,BuySell,95,,,Trades - Net Profit/Loss,95,,
96,TSLA,96,2016-10-27 23:59:59.999989,42.27,42.74,40.33,40.8,65468500.0,0.0,40.801998,MAcrossover,96,736264.9999999999,Broker,96,10001.949999999999,10001.949999999999,BuySell,96,,,Trades - Net Profit/Loss,96,,
97,TSLA,97,2016-10-28 23:59:59.999989,40.8,41.06,39.97,39.99,21400500.0,0.0,39.993999,MAcrossover,97,736265.9999999999,Broker,97,10001.949999999999,10001.949999999999,BuySell,97,,,Trades - Net Profit/Loss,97,,
98,TSLA,98,2016-10-31 23:59:59.999989,40.5,40.5,39.16,39.55,23461500.0,0.0,39.546001,MAcrossover,98,736268.9999999999,Broker,98,10001.949999999999,10001.949999999999,BuySell,98,,,Trades - Net Profit/Loss,98,,
99,TSLA,99,2016-11-01 23:59:59.999989,39.61,39.7,37.62,38.16,35300000.0,0.0,38.158001,MAcrossover,99,736269.9999999999,Broker,99,10001.949999999999,10001.949999999999,BuySell,99,,,Trades - Net Profit/Loss,99,,
100,TSLA,100,2016-11-02 23:59:59.999989,38.01,38.54,37.5,37.6,21267000.0,0.0,37.604,MAcrossover,100,736270.9999999999,Broker,100,10001.949999999999,10001.949999999999,BuySell,100,,,Trades - Net Profit/Loss,100,,
101,TSLA,101,2016-11-03 23:59:59.999989,37.8,38.29,37.41,37.48,13265000.0,0.0,37.484001,MAcrossover,101,736271.9999999999,Broker,101,10001.949999999999,10001.949999999999,BuySell,101,,,Trades - Net Profit/Loss,101,,
102,TSLA,102,2016-11-04 23:59:59.999989,37.8,38.69,37.19,38.11,25730000.0,0.0,38.112,MAcrossover,102,736272.9999999999,Broker,102,10001.949999999999,10001.949999999999,BuySell,102,,,Trades - Net Profit/Loss,102,,
103,TSLA,103,2016-11-07 23:59:59.999989,38.72,38.86,38.01,38.64,19350500.0,0.0,38.641998,MAcrossover,103,736275.9999999999,Broker,103,10001.949999999999,10001.949999999999,BuySell,103,,,Trades - Net Profit/Loss,103,,
104,TSLA,104,2016-11-08 23:59:59.999989,38.76,39.5,38.25,38.99,16338000.0,0.0,38.987999,MAcrossover,104,736276.9999999999,Broker,104,10001.949999999999,10001.949999999999,BuySell,104,,,Trades - Net Profit/Loss,104,,
105,TSLA,105,2016-11-09 23:59:59.999989,37.38,38.4,36.79,38.01,40865500.0,0.0,38.012001,MAcrossover,105,736277.9999999999,Broker,105,10001.949999999999,10001.949999999999,BuySell,105,,,Trades - Net Profit/Loss,105,,
106,TSLA,106,2016-11-10 23:59:59.999989,38.21,38.32,36.08,37.07,33751500.0,0.0,37.07,MAcrossover,106,736278.9999999999,Broker,106,10001.949999999999,10001.949999999999,BuySell,106,,,Trades - Net Profit/Loss,106,,
107,TSLA,107,2016-11-11 23:59:59.999989,36.85,37.78,36.6,37.71,19942500.0,0.0,37.712002,MAcrossover,107,736279.9999999999,Broker,107,10001.949999999999,10001.949999999999,BuySell,107,,,Trades - Net Profit/Loss,107,,
108,TSLA,108,2016-11-14 23:59:59.999989,37.6,37.65,35.64,36.29,32761000.0,0.0,36.290001,MAcrossover,108,736282.9999999999,Broker,108,10001.949999999999,10001.949999999999,BuySell,108,,,Trades - Net Profit/Loss,108,,
109,TSLA,109,2016-11-15 23:59:59.999989,36.56,37.29,36.41,36.75,19510000.0,0.0,36.754002,MAcrossover,109,736283.9999999999,Broker,109,10001.949999999999,10001.949999999999,BuySell,109,,,Trades - Net Profit/Loss,109,,
110,TSLA,110,2016-11-16 23:59:59.999989,36.53,36.95,36.24,36.79,17172000.0,0.0,36.785999,MAcrossover,110,736284.9999999999,Broker,110,10001.949999999999,10001.949999999999,BuySell,110,,,Trades - Net Profit/Loss,110,,
111,TSLA,111,2016-11-17 23:59:59.999989,36.7,37.9,36.42,37.73,24435500.0,0.0,37.731998,MAcrossover,111,736285.9999999999,Broker,111,10001.949999999999,10001.949999999999,BuySell,111,,,Trades - Net Profit/Loss,111,,
112,TSLA,112,2016-11-18 23:59:59.999989,38.13,38.6,37.0,37.0,26051500.0,0.0,37.004002,MAcrossover,112,736286.9999999999,Broker,112,10001.949999999999,10001.949999999999,BuySell,112,,,Trades - Net Profit/Loss,112,,
113,TSLA,113,2016-11-21 23:59:59.999989,37.01,37.78,36.88,36.9,21805000.0,0.0,36.903999,MAcrossover,113,736289.9999999999,Broker,113,10001.949999999999,10001.949999999999,BuySell,113,,,Trades - Net Profit/Loss,113,,
114,TSLA,114,2016-11-22 23:59:59.999989,37.17,38.29,36.74,38.23,28017000.0,0.0,38.234001,MAcrossover,114,736290.9999999999,Broker,114,10001.949999999999,10001.949999999999,BuySell,114,,,Trades - Net Profit/Loss,114,,
115,TSLA,115,2016-11-23 23:59:59.999989,38.12,39.13,37.8,38.63,24459500.0,0.0,38.627998,MAcrossover,115,736291.9999999999,Broker,115,10001.949999999999,10001.949999999999,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,TSLA,116,2016-11-25 23:59:59.999989,38.73,39.45,38.73,39.33,11830500.0,0.0,39.330002,MAcrossover,116,736293.9999999999,Broker,116,10001.949999999999,10001.949999999999,BuySell,116,,,Trades - Net Profit/Loss,116,,
117,TSLA,117,2016-11-28 23:59:59.999989,39.1,39.87,38.91,39.22,22646000.0,0.0,39.223999,MAcrossover,117,736296.9999999999,Broker,117,10001.949999999999,10001.949999999999,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,TSLA,118,2016-11-29 23:59:59.999989,39.11,39.35,37.9,37.91,22196500.0,0.0,37.914001,MAcrossover,118,736297.9999999999,Broker,118,10001.949999999999,10001.949999999999,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,TSLA,119,2016-11-30 23:59:59.999989,38.2,38.38,37.5,37.88,17735500.0,0.0,37.880001,MAcrossover,119,736298.9999999999,Broker,119,10001.949999999999,10001.949999999999,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,TSLA,120,2016-12-01 23:59:59.999989,37.65,37.71,36.2,36.38,25632000.0,0.0,36.375999,MAcrossover,120,736299.9999999999,Broker,120,10001.949999999999,10001.949999999999,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,TSLA,121,2016-12-02 23:59:59.999989,36.58,36.98,36.0,36.29,20211500.0,0.0,36.293999,MAcrossover,121,736300.9999999999,Broker,121,10001.949999999999,10001.949999999999,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,TSLA,122,2016-12-05 23:59:59.999989,36.5,37.78,36.5,37.36,20361000.0,0.0,37.360001,MAcrossover,122,736303.9999999999,Broker,122,10001.949999999999,10001.949999999999,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,TSLA,123,2016-12-06 23:59:59.999989,37.1,37.32,36.54,37.17,16958000.0,0.0,37.169998,MAcrossover,123,736304.9999999999,Broker,123,10001.949999999999,10001.949999999999,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,TSLA,124,2016-12-07 23:59:59.999989,37.23,38.68,37.0,38.63,27309500.0,0.0,38.630001,MAcrossover,124,736305.9999999999,Broker,124,10001.949999999999,10001.949999999999,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,TSLA,125,2016-12-08 23:59:59.999989,38.41,38.5,37.91,38.46,15970500.0,0.0,38.458,MAcrossover,125,736306.9999999999,Broker,125,10001.949999999999,10001.949999999999,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,TSLA,126,2016-12-09 23:59:59.999989,38.17,38.77,38.16,38.44,13612500.0,0.0,38.436001,MAcrossover,126,736307.9999999999,Broker,126,10001.949999999999,10001.949999999999,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,TSLA,127,2016-12-12 23:59:59.999989,38.56,38.88,38.24,38.49,12194500.0,0.0,38.486,MAcrossover,127,736310.9999999999,Broker,127,10001.949999999999,10001.949999999999,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,TSLA,128,2016-12-13 23:59:59.999989,38.64,40.26,38.6,39.63,34119500.0,0.0,39.630001,MAcrossover,128,736311.9999999999,Broker,128,10001.949999999999,10001.949999999999,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,TSLA,129,2016-12-14 23:59:59.999989,39.75,40.6,39.35,39.74,20754500.0,0.0,39.737999,MAcrossover,129,736312.9999999999,Broker,129,10001.949999999999,10001.949999999999,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,TSLA,130,2016-12-15 23:59:59.999989,39.68,40.15,39.48,39.52,16098000.0,0.0,39.515999,MAcrossover,130,736313.9999999999,Broker,130,10001.949999999999,10001.949999999999,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,TSLA,131,2016-12-16 23:59:59.999989,39.62,40.52,39.52,40.5,18984500.0,0.0,40.498001,MAcrossover,131,736314.9999999999,Broker,131,10001.949999999999,10001.949999999999,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,TSLA,132,2016-12-19 23:59:59.999989,40.5,40.89,39.97,40.55,17440500.0,0.0,40.546001,MAcrossover,132,736317.9999999999,Broker,132,10001.949999999999,10001.949999999999,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,TSLA,133,2016-12-20 23:59:59.999989,40.61,41.8,40.5,41.76,23445500.0,0.0,41.757999,MAcrossover,133,736318.9999999999,Broker,133,10001.949999999999,10001.949999999999,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,TSLA,134,2016-12-21 23:59:59.999989,41.69,42.45,41.48,41.54,26038000.0,0.0,41.540001,MAcrossover,134,736319.9999999999,Broker,134,10001.949999999999,10001.949999999999,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,TSLA,135,2016-12-22 23:59:59.999989,41.64,42.0,41.3,41.69,15555500.0,0.0,41.689999,MAcrossover,135,736320.9999999999,Broker,135,9877.029999999999,10002.099999999999,BuySell,135,40.680499999999995,,Trades - Net Profit/Loss,135,,
136,TSLA,136,2016-12-23 23:59:59.999989,41.6,42.69,41.54,42.67,23352500.0,0.0,42.667999,MAcrossover,136,736321.9999999999,Broker,136,9877.029999999999,10005.039999999999,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,TSLA,137,2016-12-27 23:59:59.999989,42.98,44.45,42.88,43.91,29578500.0,0.0,43.905998,MAcrossover,137,736325.9999999999,Broker,137,9877.029999999999,10008.759999999998,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,TSLA,138,2016-12-28 23:59:59.999989,44.31,44.76,43.44,43.95,18912500.0,0.0,43.948002,MAcrossover,138,736326.9999999999,Broker,138,9877.029999999999,10008.88,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,TSLA,139,2016-12-29 23:59:59.999989,43.71,43.84,42.82,42.94,20225000.0,0.0,42.936001,MAcrossover,139,736327.9999999999,Broker,139,9877.029999999999,10005.849999999999,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,TSLA,140,2016-12-30 23:59:59.999989,43.26,43.5,42.34,42.74,23213000.0,0.0,42.737999,MAcrossover,140,736328.9999999999,Broker,140,9877.029999999999,10005.249999999998,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,TSLA,141,2017-01-03 23:59:59.999989,42.97,44.07,42.19,43.4,29616500.0,0.0,43.397999,MAcrossover,141,736332.9999999999,Broker,141,10005.939999999999,10005.939999999999,BuySell,141,,44.731049999999996,Trades - Net Profit/Loss,141,3.989999999999995,
142,TSLA,142,2017-01-04 23:59:59.999989,42.95,45.6,42.86,45.4,56067500.0,0.0,45.397999,MAcrossover,142,736333.9999999999,Broker,142,10005.939999999999,10005.939999999999,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,TSLA,143,2017-01-05 23:59:59.999989,45.28,45.5,44.39,45.35,29558500.0,0.0,45.349998,MAcrossover,143,736334.9999999999,Broker,143,10005.939999999999,10005.939999999999,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,TSLA,144,2017-01-06 23:59:59.999989,45.39,46.06,45.09,45.8,27639500.0,0.0,45.801998,MAcrossover,144,736335.9999999999,Broker,144,10005.939999999999,10005.939999999999,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,TSLA,145,2017-01-09 23:59:59.999989,45.79,46.38,45.6,46.26,19897500.0,0.0,46.256001,MAcrossover,145,736338.9999999999,Broker,145,10005.939999999999,10005.939999999999,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,TSLA,146,2017-01-10 23:59:59.999989,46.4,46.4,45.38,45.97,18300000.0,0.0,45.973999,MAcrossover,146,736339.9999999999,Broker,146,10005.939999999999,10005.939999999999,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,TSLA,147,2017-01-11 23:59:59.999989,45.81,46.0,45.34,45.95,18254000.0,0.0,45.945999,MAcrossover,147,736340.9999999999,Broker,147,10005.939999999999,10005.939999999999,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,TSLA,148,2017-01-12 23:59:59.999989,45.81,46.14,45.12,45.92,18951000.0,0.0,45.917999,MAcrossover,148,736341.9999999999,Broker,148,10005.939999999999,10005.939999999999,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,TSLA,149,2017-01-13 23:59:59.999989,46.0,47.57,45.92,47.55,30465000.0,0.0,47.549999,MAcrossover,149,736342.9999999999,Broker,149,10005.939999999999,10005.939999999999,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,TSLA,150,2017-01-17 23:59:59.999989,47.34,47.99,46.87,47.12,23087500.0,0.0,47.116001,MAcrossover,150,736346.9999999999,Broker,150,10005.939999999999,10005.939999999999,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,TSLA,151,2017-01-18 23:59:59.999989,47.33,47.94,47.12,47.67,18845000.0,0.0,47.672001,MAcrossover,151,736347.9999999999,Broker,151,10005.939999999999,10005.939999999999,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,TSLA,152,2017-01-19 23:59:59.999989,49.45,49.74,48.15,48.75,38661500.0,0.0,48.751999,MAcrossover,152,736348.9999999999,Broker,152,10005.939999999999,10005.939999999999,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,TSLA,153,2017-01-20 23:59:59.999989,49.09,49.2,48.6,48.95,21021500.0,0.0,48.945999,MAcrossover,153,736349.9999999999,Broker,153,10005.939999999999,10005.939999999999,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,TSLA,154,2017-01-23 23:59:59.999989,49.17,50.18,49.1,49.78,31314500.0,0.0,49.784,MAcrossover,154,736352.9999999999,Broker,154,10005.939999999999,10005.939999999999,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,TSLA,155,2017-01-24 23:59:59.999989,50.0,50.96,49.93,50.92,24827500.0,0.0,50.922001,MAcrossover,155,736353.9999999999,Broker,155,10005.939999999999,10005.939999999999,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,TSLA,156,2017-01-25 23:59:59.999989,51.46,51.69,50.36,50.89,25713000.0,0.0,50.894001,MAcrossover,156,736354.9999999999,Broker,156,10005.939999999999,10005.939999999999,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,TSLA,157,2017-01-26 23:59:59.999989,50.86,51.15,50.15,50.5,15760500.0,0.0,50.501999,MAcrossover,157,736355.9999999999,Broker,157,10005.939999999999,10005.939999999999,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,TSLA,158,2017-01-27 23:59:59.999989,50.28,50.6,49.7,50.59,15831500.0,0.0,50.59,MAcrossover,158,736356.9999999999,Broker,158,10005.939999999999,10005.939999999999,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,TSLA,159,2017-01-30 23:59:59.999989,50.51,51.06,49.42,50.13,19005500.0,0.0,50.125999,MAcrossover,159,736359.9999999999,Broker,159,10005.939999999999,10005.939999999999,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,TSLA,160,2017-01-31 23:59:59.999989,49.85,51.18,49.54,50.39,20580500.0,0.0,50.386002,MAcrossover,160,736360.9999999999,Broker,160,10005.939999999999,10005.939999999999,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,TSLA,161,2017-02-01 23:59:59.999989,50.61,50.64,49.81,49.85,19794000.0,0.0,49.848,MAcrossover,161,736361.9999999999,Broker,161,10005.939999999999,10005.939999999999,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,TSLA,162,2017-02-02 23:59:59.999989,49.67,50.48,49.54,50.31,12499000.0,0.0,50.310001,MAcrossover,162,736362.9999999999,Broker,162,10005.939999999999,10005.939999999999,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,TSLA,163,2017-02-03 23:59:59.999989,50.38,50.44,49.94,50.27,10933500.0,0.0,50.265999,MAcrossover,163,736363.9999999999,Broker,163,10005.939999999999,10005.939999999999,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,TSLA,164,2017-02-06 23:59:59.999989,50.2,51.56,50.13,51.55,17812500.0,0.0,51.554001,MAcrossover,164,736366.9999999999,Broker,164,10005.939999999999,10005.939999999999,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,TSLA,165,2017-02-07 23:59:59.999989,51.64,52.0,51.28,51.5,21224000.0,0.0,51.495998,MAcrossover,165,736367.9999999999,Broker,165,10005.939999999999,10005.939999999999,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,TSLA,166,2017-02-08 23:59:59.999989,51.47,52.67,51.24,52.42,19665000.0,0.0,52.416,MAcrossover,166,736368.9999999999,Broker,166,10005.939999999999,10005.939999999999,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,TSLA,167,2017-02-09 23:59:59.999989,53.25,54.24,53.23,53.84,39101000.0,0.0,53.84,MAcrossover,167,736369.9999999999,Broker,167,10005.939999999999,10005.939999999999,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,TSLA,168,2017-02-10 23:59:59.999989,53.96,54.19,53.22,53.85,18098500.0,0.0,53.846001,MAcrossover,168,736370.9999999999,Broker,168,10005.939999999999,10005.939999999999,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,TSLA,169,2017-02-13 23:59:59.999989,54.15,56.16,54.1,56.12,35148000.0,0.0,56.119999,MAcrossover,169,736373.9999999999,Broker,169,10005.939999999999,10005.939999999999,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,TSLA,170,2017-02-14 23:59:59.999989,55.81,57.48,55.72,56.2,36726000.0,0.0,56.195999,MAcrossover,170,736374.9999999999,Broker,170,10005.939999999999,10005.939999999999,BuySell,170,,,Trades - Net Profit/Loss,170,,
